x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
5.14E+00,1.5E+01,2.1638498E+04,1.924331E+03,8.504847E+03,1.753E+02,1.753E+02,7.20631E+02,2.88E+02,6.43627E+02,2.075E+00,9.98E-01,1.1071E+01,1.026E+00,2.5754E+01,5.1E-01,9.5E-01,9.86E-01
6.175E+00,1.8E+01,2.9796172E+04,2.307284E+03,8.839761E+03,2.46337E+02,2.46337E+02,7.8813E+02,2.88E+02,6.73935E+02,2.497E+00,9.98E-01,1.3205E+01,1.03E+00,3.4959E+01,6.92E-01,9.5E-01,9.86E-01
7.148E+00,2.1E+01,3.8977811E+04,2.678079E+03,9.13795E+03,3.32138E+02,3.32138E+02,8.43367E+02,2.88E+02,6.98053E+02,2.957E+00,9.98E-01,1.549E+01,1.035E+00,4.4989E+01,8.91E-01,9.5E-01,9.86E-01
8.206E+00,2.4E+01,5.0997591E+04,3.087629E+03,9.322556E+03,4.3799E+02,4.3799E+02,9.40739E+02,2.88E+02,7.39987E+02,3.566E+00,9.98E-01,1.8398E+01,1.041E+00,6.1376E+01,1.215E+00,9.5E-01,9.86E-01
9.3E+00,2.7E+01,7.2771813E+04,3.560429E+03,9.787008E+03,6.44825E+02,6.44825E+02,1.105967E+03,2.88E+02,7.87555E+02,4.484E+00,9.98E-01,2.2511E+01,1.049E+00,9.1391E+01,1.809E+00,9.5E-01,9.86E-01
1.138E+00,3E+00,7.456772E+03,1.363431E+03,6.723993E+03,8.435E+00,8.435E+00,6.72064E+02,2.88E+02,5.80955E+02,1.334E+00,9.98E-01,7.246E+00,1.019E+00,1.1382E+01,3.33E-01,9.5E-01,9.87E-01
2.088E+00,6E+00,6.089628E+03,1.351779E+03,6.84403E+03,2.3732E+01,2.3732E+01,6.0851E+02,2.88E+02,5.76211E+02,1.298E+00,9.98E-01,7.027E+00,1.019E+00,2.1587E+01,2.66E-01,9.5E-01,9.87E-01
3.144E+00,9E+00,8.380489E+03,1.386764E+03,7.142906E+03,6.0376E+01,6.0376E+01,5.96121E+02,2.88E+02,5.8579E+02,1.387E+00,9.98E-01,7.486E+00,1.02E+00,1.2678E+01,2.51E-01,9.5E-01,9.87E-01
4.161E+00,1.2E+01,1.4725441E+04,1.547473E+03,7.816877E+03,1.13809E+02,1.13809E+02,6.50769E+02,2.88E+02,6.11904E+02,1.655E+00,9.98E-01,8.898E+00,1.022E+00,1.7598E+01,3.48E-01,9.5E-01,9.87E-01
5.14E+00,1.5E+01,2.1638563E+04,1.924334E+03,8.50576E+03,1.75334E+02,1.75334E+02,7.19658E+02,2.88E+02,6.43446E+02,2.075E+00,9.98E-01,1.1059E+01,1.026E+00,2.5698E+01,5.09E-01,9.5E-01,9.87E-01
6.175E+00,1.8E+01,2.9796443E+04,2.307276E+03,8.840795E+03,2.46268E+02,2.46268E+02,7.87032E+02,2.88E+02,6.73714E+02,2.497E+00,9.98E-01,1.3191E+01,1.03E+00,3.4887E+01,6.91E-01,9.5E-01,9.87E-01
7.148E+00,2.1E+01,3.8977355E+04,2.678079E+03,9.138456E+03,3.32161E+02,3.32161E+02,8.42338E+02,2.88E+02,6.97883E+02,2.956E+00,9.98E-01,1.5473E+01,1.035E+00,4.4908E+01,8.89E-01,9.5E-01,9.87E-01
8.206E+00,2.4E+01,5.0997502E+04,3.087626E+03,9.322912E+03,4.38025E+02,4.38025E+02,9.39722E+02,2.88E+02,7.39828E+02,3.566E+00,9.98E-01,1.8376E+01,1.041E+00,6.1281E+01,1.213E+00,9.5E-01,9.87E-01
9.3E+00,2.7E+01,7.277294E+04,3.560423E+03,9.787758E+03,6.45069E+02,6.45069E+02,1.105089E+03,2.88E+02,7.8742E+02,4.483E+00,9.98E-01,2.2484E+01,1.049E+00,9.1287E+01,1.807E+00,9.5E-01,9.87E-01
1.138E+00,3E+00,6.810551E+03,1.333835E+03,6.707429E+03,6.756E+00,6.756E+00,6.61708E+02,2.88E+02,5.78015E+02,1.308E+00,9.98E-01,7.107E+00,1.019E+00,2.558E+01,3.28E-01,9.5E-01,9.88E-01
2.088E+00,6E+00,6.169829E+03,1.352942E+03,6.847342E+03,2.394E+01,2.394E+01,6.09547E+02,2.88E+02,5.76425E+02,1.301E+00,9.98E-01,7.037E+00,1.019E+00,2.1312E+01,2.67E-01,9.5E-01,9.88E-01
3.144E+00,9E+00,8.380543E+03,1.386765E+03,7.145498E+03,6.0364E+01,6.0364E+01,5.95308E+02,2.88E+02,5.85641E+02,1.387E+00,9.98E-01,7.479E+00,1.02E+00,1.2645E+01,2.5E-01,9.5E-01,9.88E-01
4.161E+00,1.2E+01,1.4725555E+04,1.547473E+03,7.818911E+03,1.13809E+02,1.13809E+02,6.49892E+02,2.88E+02,6.11744E+02,1.655E+00,9.98E-01,8.889E+00,1.022E+00,1.7556E+01,3.48E-01,9.5E-01,9.88E-01
5.14E+00,1.5E+01,2.1638709E+04,1.924336E+03,8.506676E+03,1.75299E+02,1.75299E+02,7.18687E+02,2.88E+02,6.43265E+02,2.075E+00,9.98E-01,1.1048E+01,1.026E+00,2.5642E+01,5.08E-01,9.5E-01,9.88E-01
6.175E+00,1.8E+01,2.9796753E+04,2.30727E+03,8.84183E+03,2.46297E+02,2.46297E+02,7.85938E+02,2.88E+02,6.73495E+02,2.497E+00,9.98E-01,1.3177E+01,1.03E+00,3.4816E+01,6.89E-01,9.5E-01,9.88E-01
7.148E+00,2.1E+01,3.8977062E+04,2.678077E+03,9.138963E+03,3.32158E+02,3.32158E+02,8.41313E+02,2.88E+02,6.97714E+02,2.955E+00,9.98E-01,1.5456E+01,1.035E+00,4.4828E+01,8.88E-01,9.5E-01,9.88E-01
8.206E+00,2.4E+01,5.0997385E+04,3.087624E+03,9.323267E+03,4.38127E+02,4.38127E+02,9.38707E+02,2.88E+02,7.3967E+02,3.565E+00,9.98E-01,1.8355E+01,1.041E+00,6.1186E+01,1.211E+00,9.5E-01,9.88E-01
9.3E+00,2.7E+01,7.2773589E+04,3.560429E+03,9.7885E+03,6.45021E+02,6.45021E+02,1.104213E+03,2.88E+02,7.87286E+02,4.482E+00,9.98E-01,2.2457E+01,1.049E+00,9.1183E+01,1.805E+00,9.5E-01,9.88E-01
1.138E+00,3E+00,4.893243E+03,1.312751E+03,6.695191E+03,5.598E+00,5.598E+00,6.1536E+02,2.88E+02,5.70584E+02,1.249E+00,9.98E-01,6.769E+00,1.019E+00,3.3173E+01,2.78E-01,9.5E-01,9.89E-01
2.088E+00,6E+00,5.864141E+03,1.34984E+03,6.847962E+03,2.3383E+01,2.3383E+01,6.01383E+02,2.88E+02,5.75053E+02,1.291E+00,9.98E-01,6.975E+00,1.019E+00,2.2212E+01,2.58E-01,9.5E-01,9.89E-01
3.144E+00,9E+00,8.380698E+03,1.386766E+03,7.148098E+03,6.0366E+01,6.0366E+01,5.94498E+02,2.88E+02,5.85492E+02,1.387E+00,9.98E-01,7.472E+00,1.02E+00,1.2611E+01,2.5E-01,9.5E-01,9.89E-01
4.161E+00,1.2E+01,1.4725621E+04,1.547474E+03,7.820943E+03,1.13813E+02,1.13813E+02,6.49017E+02,2.88E+02,6.11584E+02,1.655E+00,9.98E-01,8.881E+00,1.022E+00,1.7514E+01,3.47E-01,9.5E-01,9.89E-01
5.14E+00,1.5E+01,2.1638765E+04,1.924338E+03,8.50759E+03,1.7535E+02,1.7535E+02,7.17719E+02,2.88E+02,6.43085E+02,2.074E+00,9.98E-01,1.1037E+01,1.026E+00,2.5587E+01,5.06E-01,9.5E-01,9.89E-01
6.175E+00,1.8E+01,2.9797061E+04,2.307262E+03,8.842865E+03,2.46305E+02,2.46305E+02,7.84846E+02,2.88E+02,6.73276E+02,2.496E+00,9.98E-01,1.3164E+01,1.03E+00,3.4745E+01,6.88E-01,9.5E-01,9.89E-01
7.148E+00,2.1E+01,3.8976661E+04,2.678075E+03,9.139469E+03,3.32072E+02,3.32072E+02,8.4029E+02,2.88E+02,6.97546E+02,2.955E+00,9.98E-01,1.5439E+01,1.035E+00,4.4747E+01,8.86E-01,9.5E-01,9.89E-01
8.206E+00,2.4E+01,5.0997254E+04,3.087623E+03,9.323622E+03,4.38133E+02,4.38133E+02,9.37696E+02,2.88E+02,7.39513E+02,3.564E+00,9.98E-01,1.8334E+01,1.041E+00,6.1091E+01,1.209E+00,9.5E-01,9.89E-01
9.3E+00,2.7E+01,7.2773853E+04,3.560434E+03,9.789231E+03,6.45058E+02,6.45058E+02,1.103336E+03,2.88E+02,7.87152E+02,4.48E+00,9.98E-01,2.243E+01,1.049E+00,9.1079E+01,1.803E+00,9.5E-01,9.89E-01
1.138E+00,3E+00,3.716231E+03,1.308145E+03,6.693633E+03,5.337E+00,5.337E+00,5.82833E+02,2.88E+02,5.65527E+02,1.212E+00,9.98E-01,6.55E+00,1.019E+00,3.3388E+01,2.41E-01,9.5E-01,9.9E-01
2.088E+00,6E+00,5.609242E+03,1.347854E+03,6.849289E+03,2.3017E+01,2.3017E+01,5.94393E+02,2.88E+02,5.73959E+02,1.283E+00,9.98E-01,6.925E+00,1.019E+00,2.2981E+01,2.5E-01,9.5E-01,9.9E-01
3.144E+00,9E+00,8.380817E+03,1.386766E+03,7.150696E+03,6.0381E+01,6.0381E+01,5.93689E+02,2.88E+02,5.85343E+02,1.387E+00,9.98E-01,7.464E+00,1.02E+00,1.2577E+01,2.49E-01,9.5E-01,9.9E-01
4.161E+00,1.2E+01,1.4725672E+04,1.547475E+03,7.822975E+03,1.13813E+02,1.13813E+02,6.48143E+02,2.88E+02,6.11424E+02,1.654E+00,9.98E-01,8.872E+00,1.022E+00,1.7472E+01,3.46E-01,9.5E-01,9.9E-01
5.14E+00,1.5E+01,2.1639049E+04,1.924339E+03,8.50851E+03,1.75304E+02,1.75304E+02,7.16754E+02,2.88E+02,6.42905E+02,2.074E+00,9.98E-01,1.1026E+01,1.026E+00,2.5532E+01,5.05E-01,9.5E-01,9.9E-01
6.175E+00,1.8E+01,2.979733E+04,2.307255E+03,8.843898E+03,2.46366E+02,2.46366E+02,7.83758E+02,2.88E+02,6.73058E+02,2.496E+00,9.98E-01,1.315E+01,1.03E+00,3.4673E+01,6.87E-01,9.5E-01,9.9E-01
7.148E+00,2.1E+01,3.8976329E+04,2.678077E+03,9.139976E+03,3.32101E+02,3.32101E+02,8.3927E+02,2.88E+02,6.97378E+02,2.954E+00,9.98E-01,1.5423E+01,1.035E+00,4.4667E+01,8.84E-01,9.5E-01,9.9E-01
8.206E+00,2.4E+01,5.0997156E+04,3.08762E+03,9.323977E+03,4.38037E+02,4.38037E+02,9.36687E+02,2.88E+02,7.39356E+02,3.563E+00,9.98E-01,1.8313E+01,1.041E+00,6.0996E+01,1.208E+00,9.5E-01,9.9E-01
9.3E+00,2.7E+01,7.2774979E+04,3.560434E+03,9.789971E+03,6.44927E+02,6.44927E+02,1.102466E+03,2.88E+02,7.87019E+02,4.479E+00,9.98E-01,2.2404E+01,1.049E+00,9.0975E+01,1.801E+00,9.5E-01,9.9E-01
1.138E+00,3E+00,2.639688E+03,1.307675E+03,6.694715E+03,5.304E+00,5.304E+00,5.51016E+02,2.88E+02,5.6064E+02,1.177E+00,9.98E-01,6.346E+00,1.019E+00,3.2625E+01,2.04E-01,9.5E-01,9.91E-01
2.088E+00,6E+00,5.612283E+03,1.347886E+03,6.851841E+03,2.3027E+01,2.3027E+01,5.93577E+02,2.88E+02,5.73786E+02,1.283E+00,9.98E-01,6.918E+00,1.019E+00,2.2796E+01,2.5E-01,9.5E-01,9.91E-01
3.144E+00,9E+00,8.380894E+03,1.386767E+03,7.153292E+03,6.037E+01,6.037E+01,5.92882E+02,2.88E+02,5.85194E+02,1.387E+00,9.98E-01,7.457E+00,1.02E+00,1.2544E+01,2.48E-01,9.5E-01,9.91E-01
4.161E+00,1.2E+01,1.4725901E+04,1.547475E+03,7.825024E+03,1.13811E+02,1.13811E+02,6.47273E+02,2.88E+02,6.11265E+02,1.654E+00,9.98E-01,8.863E+00,1.022E+00,1.743E+01,3.45E-01,9.5E-01,9.91E-01
5.14E+00,1.5E+01,2.1639262E+04,1.924341E+03,8.509428E+03,1.75306E+02,1.75306E+02,7.15792E+02,2.88E+02,6.42726E+02,2.074E+00,9.98E-01,1.1014E+01,1.026E+00,2.5476E+01,5.04E-01,9.5E-01,9.91E-01
6.175E+00,1.8E+01,2.9797514E+04,2.307247E+03,8.844927E+03,2.46284E+02,2.46284E+02,7.82673E+02,2.88E+02,6.7284E+02,2.496E+00,9.98E-01,1.3137E+01,1.03E+00,3.4602E+01,6.85E-01,9.5E-01,9.91E-01
7.148E+00,2.1E+01,3.8976119E+04,2.678075E+03,9.140483E+03,3.32145E+02,3.32145E+02,8.38254E+02,2.88E+02,6.97211E+02,2.954E+00,9.98E-01,1.5406E+01,1.035E+00,4.4587E+01,8.83E-01,9.5E-01,9.91E-01
8.206E+00,2.4E+01,5.0997004E+04,3.08762E+03,9.32433E+03,4.38074E+02,4.38074E+02,9.35682E+02,2.88E+02,7.392E+02,3.562E+00,9.98E-01,1.8292E+01,1.041E+00,6.0901E+01,1.206E+00,9.5E-01,9.91E-01
9.3E+00,2.7E+01,7.2775879E+04,3.560436E+03,9.790704E+03,6.45046E+02,6.45046E+02,1.101598E+03,2.88E+02,7.86887E+02,4.478E+00,9.98E-01,2.2377E+01,1.049E+00,9.0872E+01,1.799E+00,9.5E-01,9.91E-01
1.138E+00,3E+00,1.746991E+03,1.310436E+03,6.697848E+03,5.445E+00,5.445E+00,5.21736E+02,2.88E+02,5.5635E+02,1.147E+00,9.98E-01,6.173E+00,1.019E+00,2.9309E+01,1.68E-01,9.5E-01,9.92E-01
2.088E+00,6E+00,5.259425E+03,1.346166E+03,6.853352E+03,2.2708E+01,2.2708E+01,5.83693E+02,2.88E+02,5.72257E+02,1.272E+00,9.98E-01,6.849E+00,1.019E+00,2.3154E+01,2.39E-01,9.5E-01,9.92E-01
3.144E+00,9E+00,8.381008E+03,1.386767E+03,7.155892E+03,6.0375E+01,6.0375E+01,5.92076E+02,2.88E+02,5.85046E+02,1.387E+00,9.98E-01,7.45E+00,1.02E+00,1.251E+01,2.48E-01,9.5E-01,9.92E-01
4.161E+00,1.2E+01,1.4725856E+04,1.547476E+03,7.827052E+03,1.13815E+02,1.13815E+02,6.46403E+02,2.88E+02,6.11106E+02,1.654E+00,9.98E-01,8.854E+00,1.022E+00,1.7388E+01,3.44E-01,9.5E-01,9.92E-01
5.14E+00,1.5E+01,2.1639277E+04,1.924343E+03,8.510342E+03,1.75305E+02,1.75305E+02,7.14831E+02,2.88E+02,6.42546E+02,2.074E+00,9.98E-01,1.1003E+01,1.026E+00,2.5421E+01,5.03E-01,9.5E-01,9.92E-01
6.175E+00,1.8E+01,2.9797827E+04,2.307243E+03,8.845964E+03,2.46326E+02,2.46326E+02,7.81591E+02,2.88E+02,6.72623E+02,2.495E+00,9.98E-01,1.3123E+01,1.03E+00,3.4532E+01,6.84E-01,9.5E-01,9.92E-01
7.148E+00,2.1E+01,3.8975735E+04,2.678076E+03,9.140988E+03,3.32111E+02,3.32111E+02,8.37239E+02,2.88E+02,6.97044E+02,2.953E+00,9.98E-01,1.5389E+01,1.035E+00,4.4508E+01,8.81E-01,9.5E-01,9.92E-01
8.206E+00,2.4E+01,5.0996889E+04,3.087618E+03,9.324684E+03,4.37976E+02,4.37976E+02,9.3468E+02,2.88E+02,7.39044E+02,3.561E+00,9.98E-01,1.8271E+01,1.041E+00,6.0807E+01,1.204E+00,9.5E-01,9.92E-01
9.3E+00,2.7E+01,7.2775917E+04,3.56044E+03,9.791421E+03,6.44946E+02,6.44946E+02,1.100727E+03,2.88E+02,7.86755E+02,4.477E+00,9.98E-01,2.235E+01,1.049E+00,9.0768E+01,1.797E+00,9.5E-01,9.92E-01
1.138E+00,3E+00,5.30989E+02,1.324357E+03,6.707512E+03,6.181E+00,6.181E+00,4.73949E+02,2.88E+02,5.49713E+02,1.103E+00,9.98E-01,5.916E+00,1.019E+00,1.9388E+01,1.08E-01,9.5E-01,9.93E-01
2.088E+00,6E+00,5.30258E+03,1.346313E+03,6.85603E+03,2.2737E+01,2.2737E+01,5.83962E+02,2.88E+02,5.72237E+02,1.273E+00,9.98E-01,6.848E+00,1.019E+00,2.2888E+01,2.39E-01,9.5E-01,9.93E-01
3.144E+00,9E+00,8.381135E+03,1.386768E+03,7.158493E+03,6.0377E+01,6.0377E+01,5.91272E+02,2.88E+02,5.84898E+02,1.387E+00,9.98E-01,7.443E+00,1.02E+00,1.2477E+01,2.47E-01,9.5E-01,9.93E-01
4.161E+00,1.2E+01,1.4725965E+04,1.547477E+03,7.829095E+03,1.1381E+02,1.1381E+02,6.45537E+02,2.88E+02,6.10947E+02,1.654E+00,9.98E-01,8.845E+00,1.022E+00,1.7346E+01,3.43E-01,9.5E-01,9.93E-01
5.14E+00,1.5E+01,2.1639548E+04,1.924345E+03,8.511262E+03,1.75328E+02,1.75328E+02,7.13874E+02,2.88E+02,6.42368E+02,2.073E+00,9.98E-01,1.0992E+01,1.026E+00,2.5366E+01,5.02E-01,9.5E-01,9.93E-01
6.175E+00,1.8E+01,2.979793E+04,2.307233E+03,8.846989E+03,2.46295E+02,2.46295E+02,7.80513E+02,2.88E+02,6.72406E+02,2.495E+00,9.98E-01,1.311E+01,1.03E+00,3.4461E+01,6.82E-01,9.5E-01,9.93E-01
7.148E+00,2.1E+01,3.8975494E+04,2.678075E+03,9.141495E+03,3.3206E+02,3.3206E+02,8.36228E+02,2.88E+02,6.96877E+02,2.952E+00,9.98E-01,1.5372E+01,1.035E+00,4.4428E+01,8.8E-01,9.5E-01,9.93E-01
8.206E+00,2.4E+01,5.0996781E+04,3.087615E+03,9.325036E+03,4.37981E+02,4.37981E+02,9.3368E+02,2.88E+02,7.38889E+02,3.56E+00,9.98E-01,1.825E+01,1.041E+00,6.0713E+01,1.202E+00,9.5E-01,9.93E-01
9.3E+00,2.7E+01,7.277692E+04,3.560436E+03,9.792146E+03,6.44936E+02,6.44936E+02,1.099863E+03,2.88E+02,7.86625E+02,4.476E+00,9.98E-01,2.2323E+01,1.049E+00,9.0666E+01,1.795E+00,9.5E-01,9.93E-01
1.138E+00,3E+00,3.05706E+02,1.332396E+03,6.71484E+03,6.616E+00,6.616E+00,4.60882E+02,2.88E+02,5.47941E+02,1.094E+00,9.98E-01,5.85E+00,1.019E+00,1.4834E+01,8.9E-02,9.5E-01,9.94E-01
2.088E+00,6E+00,5.179159E+03,1.345805E+03,6.858196E+03,2.2643E+01,2.2643E+01,5.79983E+02,2.88E+02,5.71677E+02,1.269E+00,9.98E-01,6.824E+00,1.019E+00,2.323E+01,2.35E-01,9.5E-01,9.94E-01
3.144E+00,9E+00,8.381186E+03,1.386769E+03,7.161089E+03,6.0378E+01,6.0378E+01,5.9047E+02,2.88E+02,5.84749E+02,1.387E+00,9.98E-01,7.436E+00,1.02E+00,1.2444E+01,2.46E-01,9.5E-01,9.94E-01
4.161E+00,1.2E+01,1.4726047E+04,1.547477E+03,7.831137E+03,1.13812E+02,1.13812E+02,6.44672E+02,2.88E+02,6.10788E+02,1.654E+00,9.98E-01,8.836E+00,1.022E+00,1.7305E+01,3.43E-01,9.5E-01,9.94E-01
5.14E+00,1.5E+01,2.1639721E+04,1.924347E+03,8.51218E+03,1.7531E+02,1.7531E+02,7.12918E+02,2.88E+02,6.4219E+02,2.073E+00,9.98E-01,1.0981E+01,1.026E+00,2.5311E+01,5.01E-01,9.5E-01,9.94E-01
6.175E+00,1.8E+01,2.9798176E+04,2.307229E+03,8.848022E+03,2.46297E+02,2.46297E+02,7.79437E+02,2.88E+02,6.7219E+02,2.495E+00,9.98E-01,1.3096E+01,1.03E+00,3.4391E+01,6.81E-01,9.5E-01,9.94E-01
7.148E+00,2.1E+01,3.8975179E+04,2.678075E+03,9.142E+03,3.32094E+02,3.32094E+02,8.35219E+02,2.88E+02,6.96711E+02,2.952E+00,9.98E-01,1.5356E+01,1.035E+00,4.4349E+01,8.78E-01,9.5E-01,9.94E-01
8.206E+00,2.4E+01,5.0996595E+04,3.087612E+03,9.32539E+03,4.38082E+02,4.38082E+02,9.32683E+02,2.88E+02,7.38735E+02,3.559E+00,9.98E-01,1.823E+01,1.041E+00,6.0619E+01,1.2E+00,9.5E-01,9.94E-01
9.3E+00,2.7E+01,7.2777297E+04,3.560443E+03,9.792862E+03,6.45143E+02,6.45143E+02,1.098999E+03,2.88E+02,7.86495E+02,4.474E+00,9.98E-01,2.2297E+01,1.049E+00,9.0563E+01,1.793E+00,9.5E-01,9.94E-01
1.138E+00,3E+00,3.1448E+02,1.349466E+03,6.728353E+03,7.553E+00,7.553E+00,4.5145E+02,2.88E+02,5.47742E+02,1.096E+00,9.98E-01,5.843E+00,1.019E+00,4.567E+00,7.1E-02,9.5E-01,9.95E-01
2.088E+00,6E+00,5.228006E+03,1.345969E+03,6.860889E+03,2.2671E+01,2.2671E+01,5.805E+02,2.88E+02,5.71714E+02,1.27E+00,9.98E-01,6.825E+00,1.019E+00,2.3174E+01,2.36E-01,9.5E-01,9.95E-01
3.144E+00,9E+00,8.381319E+03,1.386769E+03,7.163691E+03,6.0387E+01,6.0387E+01,5.89669E+02,2.88E+02,5.84601E+02,1.387E+00,9.98E-01,7.429E+00,1.02E+00,1.241E+01,2.46E-01,9.5E-01,9.95E-01
4.161E+00,1.2E+01,1.472615E+04,1.547478E+03,7.833182E+03,1.13817E+02,1.13817E+02,6.43809E+02,2.88E+02,6.1063E+02,1.653E+00,9.98E-01,8.827E+00,1.022E+00,1.7263E+01,3.42E-01,9.5E-01,9.95E-01
5.14E+00,1.5E+01,2.1639876E+04,1.924349E+03,8.513098E+03,1.75327E+02,1.75327E+02,7.11965E+02,2.88E+02,6.42012E+02,2.073E+00,9.98E-01,1.097E+01,1.026E+00,2.5256E+01,5E-01,9.5E-01,9.95E-01
6.175E+00,1.8E+01,2.9798329E+04,2.307223E+03,8.849051E+03,2.4638E+02,2.4638E+02,7.78365E+02,2.88E+02,6.71975E+02,2.494E+00,9.98E-01,1.3083E+01,1.03E+00,3.4321E+01,6.8E-01,9.5E-01,9.95E-01
7.148E+00,2.1E+01,3.8974892E+04,2.678075E+03,9.142505E+03,3.32105E+02,3.32105E+02,8.34213E+02,2.88E+02,6.96546E+02,2.951E+00,9.98E-01,1.5339E+01,1.035E+00,4.427E+01,8.77E-01,9.5E-01,9.95E-01
8.206E+00,2.4E+01,5.0995647E+04,3.087591E+03,9.325777E+03,4.38073E+02,4.38073E+02,9.31663E+02,2.88E+02,7.38583E+02,3.558E+00,9.98E-01,1.8209E+01,1.041E+00,6.0524E+01,1.198E+00,9.5E-01,9.95E-01
9.3E+00,2.7E+01,7.2778944E+04,3.560457E+03,9.793593E+03,6.44866E+02,6.44866E+02,1.098146E+03,2.88E+02,7.86367E+02,4.473E+00,9.98E-01,2.227E+01,1.049E+00,9.0461E+01,1.791E+00,9.5E-01,9.95E-01
1.138E+00,3E+00,4.97385E+02,1.359362E+03,6.737583E+03,8.111E+00,8.111E+00,4.54607E+02,2.88E+02,5.48751E+02,1.104E+00,9.98E-01,5.882E+00,1.019E+00,0E+00,7.2E-02,9.5E-01,9.96E-01
2.088E+00,6E+00,4.826301E+03,1.344737E+03,6.862678E+03,2.2448E+01,2.2448E+01,5.69036E+02,2.88E+02,5.69889E+02,1.258E+00,9.98E-01,6.745E+00,1.019E+00,2.3176E+01,2.22E-01,9.5E-01,9.96E-01
3.144E+00,9E+00,8.38137E+03,1.38677E+03,7.166289E+03,6.0382E+01,6.0382E+01,5.8887E+02,2.88E+02,5.84453E+02,1.386E+00,9.98E-01,7.422E+00,1.02E+00,1.2377E+01,2.45E-01,9.5E-01,9.96E-01
4.161E+00,1.2E+01,1.4726291E+04,1.547478E+03,7.835232E+03,1.13821E+02,1.13821E+02,6.42949E+02,2.88E+02,6.10472E+02,1.653E+00,9.98E-01,8.819E+00,1.022E+00,1.7222E+01,3.41E-01,9.5E-01,9.96E-01
5.14E+00,1.5E+01,2.1640062E+04,1.92435E+03,8.514017E+03,1.75312E+02,1.75312E+02,7.11015E+02,2.88E+02,6.41834E+02,2.072E+00,9.98E-01,1.0959E+01,1.026E+00,2.5202E+01,4.99E-01,9.5E-01,9.96E-01
6.175E+00,1.8E+01,2.9798462E+04,2.307218E+03,8.850081E+03,2.46328E+02,2.46328E+02,7.77295E+02,2.88E+02,6.7176E+02,2.494E+00,9.98E-01,1.3069E+01,1.03E+00,3.4251E+01,6.78E-01,9.5E-01,9.96E-01
7.148E+00,2.1E+01,3.8974631E+04,2.678075E+03,9.14301E+03,3.3211E+02,3.3211E+02,8.33209E+02,2.88E+02,6.96381E+02,2.951E+00,9.98E-01,1.5323E+01,1.035E+00,4.4191E+01,8.75E-01,9.5E-01,9.96E-01
8.206E+00,2.4E+01,5.0995184E+04,3.087577E+03,9.326171E+03,4.38116E+02,4.38116E+02,9.30649E+02,2.88E+02,7.38433E+02,3.558E+00,9.98E-01,1.8189E+01,1.041E+00,6.0429E+01,1.196E+00,9.5E-01,9.96E-01
9.3E+00,2.7E+01,7.2779364E+04,3.560563E+03,9.794325E+03,6.4515E+02,6.4515E+02,1.097297E+03,2.88E+02,7.8624E+02,4.472E+00,9.98E-01,2.2244E+01,1.049E+00,9.036E+01,1.789E+00,9.5E-01,9.96E-01
1.138E+00,3E+00,7.88275E+02,1.372125E+03,6.74885E+03,8.843E+00,8.843E+00,4.62434E+02,2.88E+02,5.50438E+02,1.117E+00,9.98E-01,5.946E+00,1.019E+00,0E+00,8.1E-02,9.5E-01,9.97E-01
2.088E+00,6E+00,4.799006E+03,1.344875E+03,6.865305E+03,2.2463E+01,2.2463E+01,5.67384E+02,2.88E+02,5.69741E+02,1.257E+00,9.98E-01,6.739E+00,1.019E+00,2.3074E+01,2.21E-01,9.5E-01,9.97E-01
3.144E+00,9E+00,8.381496E+03,1.38677E+03,7.168893E+03,6.0375E+01,6.0375E+01,5.88073E+02,2.88E+02,5.84305E+02,1.386E+00,9.98E-01,7.415E+00,1.02E+00,1.2344E+01,2.44E-01,9.5E-01,9.97E-01
4.161E+00,1.2E+01,1.4726301E+04,1.547479E+03,7.837273E+03,1.13807E+02,1.13807E+02,6.42091E+02,2.88E+02,6.10314E+02,1.653E+00,9.98E-01,8.81E+00,1.022E+00,1.7181E+01,3.4E-01,9.5E-01,9.97E-01
5.14E+00,1.5E+01,2.1640086E+04,1.924353E+03,8.514932E+03,1.75334E+02,1.75334E+02,7.10065E+02,2.88E+02,6.41656E+02,2.072E+00,9.98E-01,1.0948E+01,1.026E+00,2.5147E+01,4.98E-01,9.5E-01,9.97E-01
6.175E+00,1.8E+01,2.97985E+04,2.307212E+03,8.851106E+03,2.46339E+02,2.46339E+02,7.76229E+02,2.88E+02,6.71545E+02,2.494E+00,9.98E-01,1.3056E+01,1.03E+00,3.4181E+01,6.77E-01,9.5E-01,9.97E-01
7.148E+00,2.1E+01,3.8974378E+04,2.678074E+03,9.143514E+03,3.32038E+02,3.32038E+02,8.32209E+02,2.88E+02,6.96216E+02,2.95E+00,9.98E-01,1.5306E+01,1.035E+00,4.4112E+01,8.73E-01,9.5E-01,9.97E-01
8.206E+00,2.4E+01,5.0994939E+04,3.08757E+03,9.326567E+03,4.38063E+02,4.38063E+02,9.29639E+02,2.88E+02,7.38284E+02,3.557E+00,9.98E-01,1.8168E+01,1.041E+00,6.0335E+01,1.194E+00,9.5E-01,9.97E-01
9.3E+00,2.7E+01,7.278259E+04,3.560741E+03,9.795105E+03,6.45236E+02,6.45236E+02,1.096477E+03,2.88E+02,7.86117E+02,4.471E+00,9.98E-01,2.2218E+01,1.049E+00,9.0263E+01,1.787E+00,9.5E-01,9.97E-01
