theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
-6.4862618E-02,8.5204381E-01,5.2580235E-01,1.4582886E+00,-1.1420735E+00,-1.3538082E+00,3.508157E-01,-9.9124286E-01,5.2421871E-01
-1.3374181E-02,9.2104842E-01,-1.4010225E-01,-1.2498937E+00,3.0174712E-01,1.1008623E+00,-6.0989258E-01,4.716634E-02,1.0571889E+00
1.4148163E+00,1.4338339E+00,1.4959888E+00,8.6738604E-01,9.3323801E-01,1.3527371E+00,5.5218314E-01,1.0433354E+00,4.0101153E-01
1.0305292E-01,-7.1098742E-01,9.1841005E-01,1.1672939E+00,-1.0409268E+00,-2.5437162E-01,2.7734543E-01,-1.0317898E+00,3.9875179E-01
9.9282204E-01,1.0528361E+00,1.0729509E+00,-5.3770568E-01,6.730569E-01,4.8385656E-01,-7.7884853E-01,2.9952059E-01,8.3248063E-01
1.361454E+00,1.5663848E+00,3.4461354E-01,1.1427659E+00,-8.0781776E-01,-1.4061792E+00,9.0935102E-01,1.2110993E+00,8.1521701E-01
-1.4033819E+00,-3.1726261E-01,-1.177033E+00,-1.2302034E+00,9.7038041E-01,5.4738442E-01,-3.856123E-01,5.6698818E-01,1.4275434E+00
4.3734336E-01,-9.5003098E-01,2.1479559E-01,-1.2071862E+00,1.1761459E+00,1.3066762E+00,1.1973036E-01,9.1980252E-01,9.4017212E-01
-8.9702576E-01,1.5448228E+00,3.7951963E-01,-7.7252648E-01,5.8337692E-01,-1.5677124E+00,-1.452681E+00,-6.5650124E-01,2.3659981E-01
1.9122203E-01,-1.4271463E+00,1.1533876E+00,3.4982512E-01,-9.4713463E-02,-4.4326952E-03,1.248294E+00,-5.4290862E-01,2.4862364E-01
1.9298047E-02,1.123205E-02,1.3581114E+00,-1.5507281E+00,9.3830042E-01,8.9791582E-01,5.2077447E-01,-1.4801651E+00,3.5373448E-01
7.58225E-01,2.8150882E-01,-1.0331952E+00,-4.3434974E-01,-7.7989747E-01,-9.3997414E-01,1.7939833E-01,1.1367613E+00,7.4623301E-01
1.1877639E+00,8.0262142E-02,-1.3287174E+00,9.45175E-01,-1.0121967E+00,9.2411452E-01,-7.811986E-01,1.5226253E+00,6.7438727E-01
1.0675134E+00,1.2225798E+00,-1.3119543E+00,-1.4777884E+00,-2.6553697E-01,-4.412614E-01,-8.8910839E-01,-6.5092445E-01,7.8008234E-01
6.1857385E-02,-1.2580129E+00,8.2244105E-01,2.4259153E-01,1.3232442E+00,1.0198771E+00,1.3115386E+00,-1.0616523E+00,5.8315783E-01
-2.3009629E-01,-5.0356893E-01,-2.4095402E-01,-5.5148062E-01,4.3135884E-01,5.4480113E-01,-1.5267841E+00,1.056882E+00,8.1275524E-01
7.2218154E-02,-3.242855E-02,-2.013204E-01,-1.0364446E+00,-9.4778863E-01,-1.2700152E+00,-1.3171983E-01,4.5165448E-01,5.6133928E-01
1.1157545E+00,-1.5311057E+00,-9.6671415E-02,6.0632584E-01,1.532799E+00,-1.1645041E+00,1.0076712E+00,8.6903258E-01,1.1400137E+00
3.1892867E-01,-5.079079E-01,-5.5307236E-01,-8.0813149E-01,6.9264385E-01,3.0158112E-01,-3.9637554E-01,5.6624547E-01,1.1121948E+00
6.7712418E-01,-7.0076249E-01,4.8554436E-01,-1.160987E+00,-1.4772483E+00,1.2849384E+00,1.4342832E+00,1.0033912E+00,6.5487106E-01
-1.5640903E+00,1.1568562E-01,-1.3136701E+00,-2.7686392E-01,-1.0471603E-01,6.5150316E-01,5.573383E-01,-7.3031357E-02,1.0768147E+00
1.1809388E+00,-3.1766621E-01,2.5984802E-01,-5.5322813E-01,-6.7037191E-01,1.3632518E+00,-1.0444591E+00,9.2471415E-01,6.0018004E-01
-5.4344233E-01,-1.4501276E+00,4.5193733E-01,1.0091097E+00,-1.1893696E+00,5.3735183E-01,9.9527806E-01,2.1181306E-01,2.0315809E-01
-1.0253375E+00,1.8068145E-01,-6.6025438E-01,-1.3518206E+00,2.1929842E-01,-8.0669892E-01,-1.3424655E+00,5.1766809E-01,4.2800666E-01
-1.2112907E+00,-1.2069807E+00,-7.9009976E-01,-5.1490107E-02,6.6040332E-01,9.2509037E-01,1.0049762E-01,1.3775325E+00,1.3042058E+00
-6.427128E-01,-4.6093623E-01,3.054417E-01,-1.4562569E+00,1.516873E-01,2.5175907E-01,-1.1134166E+00,-1.3494255E+00,8.0872043E-01
-1.2785469E+00,2.1220311E-01,1.9622555E-01,8.3931447E-01,-1.5647954E+00,-4.1062678E-01,1.2746942E+00,-6.3659799E-01,1.1150369E-01
-4.4781369E-02,7.9001292E-01,-7.0948213E-01,6.0727742E-01,-1.2435005E+00,6.7480288E-01,1.2658474E+00,9.621052E-01,4.9782285E-01
1.3417761E+00,1.3765526E+00,1.2195046E+00,-5.2296456E-01,1.5031454E+00,2.624531E-01,2.3256597E-01,3.2467481E-01,7.4926284E-01
8.7912476E-01,1.031335E+00,4.6255148E-01,7.1085794E-01,-1.323471E+00,2.5314039E-01,5.9492791E-01,-1.369904E-01,2.3699584E-01
5.3956553E-01,1.4812245E+00,-1.3390748E+00,-8.7437603E-02,-1.1007921E+00,8.1415874E-01,-7.3600984E-01,3.8973729E-01,3.9999835E-01
-1.3000922E+00,9.5940514E-01,5.4016616E-01,7.0155996E-01,-1.7426948E-01,-1.211575E+00,1.4744489E+00,9.4013799E-02,4.9190113E-01
-8.7210826E-01,-1.0729056E+00,-6.3017542E-01,7.2107615E-01,-9.8283249E-01,8.623557E-01,1.8040868E-01,-1.3118229E-01,5.9734099E-01
1.1477541E+00,4.1815715E-01,-1.0495241E+00,-1.1376403E+00,2.8514607E-02,1.4452666E+00,4.9183544E-01,6.1721298E-01,8.5632504E-01
9.2385271E-01,2.2450706E-01,6.9131939E-01,-5.8794426E-01,-1.4186684E+00,-1.9896485E-01,7.4790885E-01,-4.0315169E-02,4.120028E-01
1.4416396E+00,2.3731244E-01,1.3952904E+00,-1.2702965E+00,1.1292495E+00,-1.3477008E+00,5.9189842E-01,1.0069701E+00,5.7789745E-01
-1.4676134E+00,-1.3124386E+00,-1.3430827E+00,3.9109121E-01,9.3579487E-01,7.6296979E-02,-1.3872601E+00,3.8713881E-01,1.2284387E+00
-1.5352221E+00,-1.0339874E+00,-8.4779613E-01,8.5818151E-01,1.0916202E+00,5.5352458E-01,1.2203614E+00,4.0365013E-01,8.5966451E-01
-5.7732482E-01,1.0635458E+00,1.3547312E+00,4.0484942E-01,-3.9928169E-02,8.3178378E-01,-8.4472492E-01,1.4491289E+00,6.4853316E-01
1.2815063E+00,-6.4715219E-01,-1.2956633E+00,-3.8542969E-01,1.2280997E+00,-2.972696E-01,-4.3460368E-01,-1.258468E+00,1.2293144E+00
-4.8300146E-01,-4.930564E-01,1.3071376E+00,4.7316721E-02,4.0748186E-01,-1.0778615E+00,-1.8116342E-01,1.2713735E+00,6.9723909E-01
6.9816081E-02,7.2258611E-01,-9.4968144E-02,4.2919059E-01,-1.2434644E-01,-1.1952988E+00,-6.1032945E-01,-1.1383477E+00,8.7304503E-01
-1.5567822E+00,-8.9246472E-01,-2.0052833E-01,3.0945714E-01,-7.3145361E-01,1.0984996E+00,-5.0712625E-01,9.0287429E-02,7.4732362E-01
1.4871343E+00,1.45031E+00,6.4928958E-01,-1.4311984E+00,-4.8882489E-01,-6.5655815E-01,-1.3003492E-01,7.15735E-02,4.0956186E-01
-2.4432338E-01,-2.5700447E-01,-1.2828331E+00,1.023581E+00,-4.1518661E-01,-1.499427E+00,1.0515467E+00,-2.9416515E-01,6.216163E-01
-2.8142479E-01,2.158397E-01,1.7391942E-01,-3.5664219E-02,-5.6414814E-01,9.8732928E-01,-1.2548805E+00,8.3309262E-01,8.6126301E-01
1.3321041E+00,-9.2163869E-01,1.3825314E+00,6.3567247E-01,-3.1120703E-01,1.507745E-01,-1.2655988E+00,-2.9078302E-01,4.2946711E-01
-1.4576831E+00,1.2118707E+00,9.851995E-01,-8.0942213E-01,2.9525495E-01,-1.1982523E+00,8.0518454E-01,1.1279913E+00,7.0752936E-01
-1.1405213E+00,9.6526068E-01,-1.0869027E+00,-8.6155886E-01,-1.3664153E+00,-1.4169611E+00,-1.2445195E+00,-1.3610487E+00,9.2653784E-01
1.2560686E+00,-4.8286174E-02,7.8690847E-01,-6.1924945E-01,-2.9920282E-01,1.5483021E+00,8.4653107E-02,-1.209224E+00,3.2386087E-01
-7.5793752E-01,-1.0148139E+00,-5.3442612E-01,3.7096116E-01,9.8805523E-01,5.017482E-01,-3.7669997E-01,-4.6523839E-01,1.3404791E+00
5.0236053E-01,-2.7049469E-01,-2.8641887E-01,-1.3171999E+00,-2.1453508E-01,8.472428E-01,-8.872189E-01,1.6243556E-01,8.4474212E-01
-1.4276612E+00,-3.1971642E-01,-9.2207137E-01,6.2445763E-01,8.5728937E-01,-1.2297909E+00,-1.4893161E+00,1.0470871E-02,7.7001571E-01
7.8222734E-01,-1.3503806E+00,2.2300379E-01,-8.0167408E-01,1.1184909E+00,-5.5759894E-01,1.27485E+00,5.4732494E-02,9.574731E-01
-6.7036373E-01,-9.8207749E-01,1.0474652E-01,5.5454663E-01,-8.1350001E-01,-1.9456273E-01,7.4193787E-01,-5.9761658E-01,5.0142254E-01
-1.0520005E+00,1.5150809E-01,1.1828443E+00,-8.4024884E-01,-2.8347018E-01,3.8211455E-01,7.6856774E-01,-4.7018325E-01,4.702652E-01
-8.9764062E-02,-1.4350934E+00,6.5050973E-02,-6.0319978E-01,1.5127186E+00,7.837829E-01,-9.1106523E-01,-1.2644276E+00,1.0171352E+00
-7.0011018E-01,1.5337555E+00,3.7465551E-02,-5.9131843E-02,-6.4819666E-01,3.4119689E-01,-1.5074612E-01,-1.5022855E+00,6.5946995E-01
-1.4873223E+00,1.0609403E+00,1.3649805E+00,-1.0856059E+00,8.0200429E-01,1.0894752E+00,-1.4662983E+00,6.8122877E-02,7.6958757E-01
2.2765736E-01,-4.5595271E-01,1.3170996E+00,5.9241876E-01,-1.287993E+00,-1.5335342E+00,-1.4225185E+00,1.401476E+00,5.1167418E-01
-2.2256451E-01,-8.5275873E-01,8.3066999E-01,1.0749002E+00,1.4163809E+00,-4.8388138E-01,-7.4888859E-01,-1.0546143E+00,7.1883711E-01
9.950581E-01,-3.7032628E-01,-1.6727643E-01,-1.4508925E+00,1.265776E+00,9.8905628E-01,-1.3504194E+00,-3.6941709E-02,8.8820113E-01
1.2437542E+00,-5.7881438E-01,3.1047621E-01,-1.0761222E-01,-9.6761216E-01,9.022223E-01,1.508764E+00,1.1560418E+00,4.6986743E-01
-3.8130644E-01,1.3791263E+00,-1.1747201E-02,9.1886771E-01,1.3675944E+00,-8.1750205E-01,-1.1385517E+00,-1.1563182E+00,9.9317367E-01
2.3165452E-01,3.056822E-01,4.8513452E-01,-6.5992271E-01,1.2664655E+00,1.5693206E+00,-1.9750235E-01,-3.4758227E-01,5.8802286E-01
9.8414046E-01,1.0966808E+00,1.2229366E+00,-1.4989343E+00,1.1951941E+00,-1.240212E+00,1.2414566E+00,1.5471869E+00,4.9442289E-01
-3.6608272E-02,1.8970321E-01,-1.5447578E+00,-1.5726949E-01,2.8357921E-01,2.2490179E-01,-1.2967388E+00,6.0803924E-01,9.7318576E-01
4.7693325E-01,-3.7470426E-01,-6.2318976E-01,-1.1489036E+00,3.1979481E-01,5.8838569E-01,-1.0616032E+00,-2.8532066E-01,1.008544E+00
-1.5273393E+00,1.2388003E+00,1.1961892E-01,-1.3944772E+00,-4.7370346E-01,-7.3537289E-01,-1.2607176E+00,-1.3139681E+00,4.4983309E-01
-3.7611922E-02,1.1828752E+00,-1.8407238E-01,-6.976072E-01,-7.3832886E-01,-3.8662686E-01,1.1613215E+00,1.5348043E+00,6.9524526E-01
-6.8344194E-01,5.8539124E-01,7.6421417E-01,-2.6049629E-01,1.9780503E-01,-1.2240166E+00,-3.8395169E-01,-1.6112078E-01,8.0435469E-01
-9.4593572E-01,-7.9753687E-01,1.3167634E+00,1.2189806E+00,7.0410484E-01,-8.9899878E-01,-2.4469023E-01,9.5962941E-02,5.564501E-01
1.2587816E+00,9.7364362E-01,1.463997E+00,1.0805648E+00,-4.8943754E-01,-1.5534979E+00,-1.6393854E-01,1.212126E+00,5.6899176E-01
8.57486E-01,-5.2782617E-01,4.4451154E-01,-4.9432649E-01,-1.2871369E+00,1.3689922E-01,-1.3834063E-01,-1.0269799E+00,5.4958645E-01
1.2817708E+00,6.8315762E-01,1.9808086E-01,1.3672686E+00,9.7056707E-02,1.2194049E+00,-3.1237217E-01,-5.407341E-01,3.2106615E-01
8.2093077E-01,-6.9110477E-01,-9.4327474E-01,-1.0663946E+00,7.4548399E-01,-1.2115462E+00,-4.3769109E-01,5.0956275E-01,4.2240151E-01
-4.9151423E-01,-9.297839E-01,-1.1420549E+00,-1.0756541E-01,6.7790943E-01,1.3472411E+00,1.3358921E+00,2.396156E-01,5.6865364E-01
1.5090503E+00,-5.9607374E-01,6.1501345E-01,-1.4361538E+00,-9.3282893E-01,-1.518135E+00,-6.2359398E-01,-3.0241901E-01,3.1834045E-01
5.3131279E-01,3.2754193E-01,6.9120573E-01,-5.8018756E-01,-1.5084899E+00,7.2013638E-01,-3.9085356E-01,3.405464E-01,4.0712945E-01
1.3677143E+00,9.2686287E-01,-5.1499248E-01,2.9134105E-01,-5.3722618E-01,-1.224388E+00,-5.5239297E-03,-4.1854759E-01,7.4940826E-01
1.4156941E-01,-1.3736481E+00,-3.9090365E-01,-1.173982E+00,-2.2309361E-01,-8.5773306E-01,1.4070938E+00,-5.0344127E-01,1.1188766E+00
1.1715036E+00,6.6072284E-01,-8.474902E-01,1.2283146E+00,1.5273111E+00,8.491911E-01,-8.8439821E-01,-1.0284136E+00,9.6083044E-01
1.0995673E+00,-7.6122153E-01,2.1323461E-01,8.7793042E-01,-4.3672558E-01,9.9404287E-02,-1.205838E+00,4.9548017E-01,9.1451159E-01
-1.5616402E+00,-1.2849647E+00,-7.2308763E-01,-6.8404395E-01,-1.2863645E+00,-6.394476E-01,-1.0481461E-01,-8.2696381E-01,6.1308309E-01
1.5191565E+00,-1.0937789E+00,-1.2533313E+00,1.5024315E+00,5.1278616E-01,1.9265982E-01,8.1440795E-01,-3.7478361E-01,9.9157976E-01
7.3941664E-01,1.4587369E+00,-3.6015679E-01,-7.5607868E-01,1.0083642E+00,-9.4836693E-01,-1.647518E-01,-9.4886626E-02,9.414879E-01
-7.6505811E-01,1.3193319E-03,6.9384425E-01,3.2794616E-01,-1.3147265E+00,1.2382068E+00,-1.240399E+00,1.1695478E+00,7.3325504E-01
2.0712679E-01,1.8286332E-01,-1.5167539E-01,1.4376304E+00,1.3552109E+00,6.3235423E-01,2.2328318E-01,-3.5549007E-01,6.7215736E-01
2.9533083E-01,9.0624901E-01,-1.3766324E+00,2.6506858E-01,4.8365953E-01,-3.044751E-02,-1.4828614E+00,5.8757272E-01,9.2800682E-01
-9.1098468E-02,8.859886E-01,7.6953869E-01,2.291589E-01,1.5655688E+00,3.4830329E-01,-1.9748225E-01,1.3089805E+00,8.3979281E-01
-1.136333E+00,-3.3882046E-01,-3.0014164E-01,-1.1891321E-01,-1.4658892E+00,1.14636E+00,-1.5622578E+00,-5.3770332E-01,6.5567727E-01
-6.0643834E-01,1.1519483E+00,9.1733841E-01,-5.2142658E-01,-8.3085891E-01,-5.1491577E-01,5.639783E-01,1.1823023E+00,5.9933649E-01
-1.0825799E+00,-8.3971506E-01,-1.230019E+00,1.4269288E+00,1.3371896E-01,8.984033E-01,5.9821831E-01,3.8069013E-01,8.9282018E-01
1.183504E+00,-1.0567981E+00,-1.2497017E+00,-5.2564264E-01,1.1758577E+00,9.7003001E-01,1.1586634E+00,-1.1652205E+00,5.6645382E-01
-1.4135208E+00,9.5967907E-01,9.5210961E-01,-3.1734795E-01,-1.1195328E+00,1.5700422E+00,-1.0774512E+00,8.2783893E-01,6.1974158E-01
-3.1964658E-01,3.8941783E-01,-1.1668392E+00,7.5733738E-01,-9.9010259E-01,1.4622602E+00,-5.8143685E-01,-6.2495529E-01,6.5114756E-01
-1.7665841E-01,1.0080045E+00,-1.2452768E+00,-1.1640405E+00,3.6198137E-01,-4.7297406E-01,1.2856299E+00,-1.2793837E+00,8.3812569E-01
-2.9283534E-01,-1.0780903E+00,-7.7237432E-02,-1.3318125E+00,-1.4441661E+00,-1.0456125E+00,-2.9293484E-01,-1.5409981E+00,4.382793E-01
1.1922097E+00,1.2423155E+00,-6.5175454E-01,7.5649281E-02,-1.548216E-01,4.600628E-01,-4.8011761E-01,-2.6601979E-01,8.6918643E-01
3.9126405E-01,5.7148324E-01,6.9495641E-01,-9.0756115E-01,-8.4786191E-01,8.1600785E-01,1.4148001E+00,-5.0822819E-01,6.5899645E-01
6.2147577E-01,1.0700049E+00,-3.0915712E-01,-9.478457E-01,2.4923866E-01,-1.5496422E+00,-1.689314E-01,1.9916426E-01,6.2381107E-01
-6.5224007E-01,1.0958946E+00,1.9049216E-01,5.7367439E-01,1.2112318E+00,-1.0334925E+00,7.6972988E-01,1.5575981E+00,9.0160426E-01
-1.18215E+00,-4.5707277E-01,3.1876293E-01,1.9759897E-01,-3.4689999E-01,-4.2721377E-02,-2.2842473E-01,-3.4049928E-01,9.3224179E-01
-9.6274858E-01,-8.2794988E-01,1.0331273E+00,3.8253216E-01,4.4779997E-01,1.4065425E+00,-1.082897E-01,1.2103804E+00,3.2947853E-01
1.4283154E+00,-1.2397182E+00,1.8838463E-01,1.5194993E+00,-1.0818347E+00,-7.2478983E-01,-1.0429131E+00,1.051546E+00,9.1520114E-01
7.8706694E-01,-9.0187121E-01,-5.4496661E-01,2.1818293E-01,1.1427217E+00,1.5536415E+00,-1.2944974E+00,-1.2668299E+00,7.9673162E-01
-1.0126526E+00,4.3506344E-01,-1.5111978E+00,7.6187526E-01,1.1675016E+00,-8.6618621E-01,-1.089117E+00,-1.0374093E+00,1.1049122E+00
1.4974561E+00,-1.5163783E+00,1.0751459E+00,-2.9414435E-01,-1.8861985E-01,1.4866536E-01,1.271229E+00,1.0088161E-01,6.023944E-01
4.4551459E-01,-1.1710099E+00,-4.6376714E-01,1.1827235E+00,-2.6680236E-01,1.0524911E+00,-4.2565706E-01,-9.4281387E-01,4.344347E-01
1.348449E+00,9.1380168E-01,-2.4294327E-01,1.1774321E+00,-1.0944949E+00,-1.0904371E+00,-6.1178721E-01,3.2065777E-01,1.0629879E+00
-6.6601605E-02,-9.8158422E-01,9.2297789E-01,2.0964605E-01,-1.1510167E+00,1.0757893E+00,1.2509468E-01,1.4637564E+00,4.9264091E-01
-9.6619168E-01,-9.8293613E-01,-6.9510001E-01,-1.3457304E+00,7.902985E-01,9.250812E-01,7.40731E-01,-4.5896792E-01,1.0322213E+00
1.0891452E-01,1.4281734E+00,1.0371902E+00,-1.3659392E+00,-1.0682993E-01,9.7769034E-02,-6.6570543E-01,-1.2639143E+00,7.4189134E-01
-1.0221141E+00,1.541728E+00,-6.4255948E-01,1.4185535E+00,1.5004137E+00,1.5119322E-01,-1.2996734E+00,8.4114296E-01,9.8220079E-01
-4.4278796E-01,-3.396143E-02,1.298395E+00,8.2144527E-02,-1.1165002E-01,-4.4402165E-01,-1.1765636E-01,-7.722433E-02,6.8244345E-01
4.9578357E-01,9.801027E-01,6.2280616E-01,1.4438975E+00,-9.7109275E-01,-1.3893217E+00,-1.3886484E+00,-4.3155101E-01,9.8970061E-01
1.1308175E+00,1.2158107E+00,-2.8365685E-01,-1.217955E+00,-5.8202725E-01,1.1289916E+00,-1.2236925E-01,8.5967203E-01,7.3901935E-01
-9.8512248E-01,1.2120789E+00,1.5169517E+00,4.4847181E-01,7.8747976E-01,-2.5833064E-01,1.0832171E+00,3.2313734E-01,2.7137363E-01
-7.6021963E-01,1.3225832E+00,1.383456E+00,7.8501466E-01,-3.5745944E-01,-8.1956787E-02,1.0045511E-01,-8.4440656E-01,2.2909359E-01
-1.5397129E-01,-1.2531514E+00,8.1860004E-01,-9.4772113E-01,-1.0956545E+00,-1.4301328E+00,1.3137685E+00,-1.367084E+00,6.627797E-01
8.7686891E-01,-4.7766348E-01,1.1766381E+00,-4.7428813E-01,1.3512091E+00,8.3732512E-02,1.3941618E+00,1.0283293E+00,3.9960611E-01
3.2457511E-01,-1.3208124E+00,-5.6992574E-01,-1.1400969E+00,-8.0251148E-01,-1.4118241E-01,-1.4618143E+00,1.2300828E+00,7.1827806E-01
1.3289556E+00,-3.9986732E-01,-2.5841562E-02,-1.0349851E+00,-9.5317699E-01,-9.5032485E-01,-1.4583434E+00,-8.201567E-01,4.9394927E-01
-9.6680161E-01,-7.0330804E-01,-7.7934777E-01,3.3145854E-03,-1.0647539E+00,-2.5274797E-01,3.28363E-01,9.3487977E-01,8.5179916E-01
-7.1750015E-01,1.3149138E+00,-1.198261E+00,-8.4043049E-01,-8.0708583E-01,-5.0193337E-01,-9.8142462E-01,1.4193892E+00,8.6344181E-01
1.5491277E+00,-1.3489208E+00,-1.5631078E+00,-5.146323E-01,7.0548522E-01,-8.1795522E-01,-1.4421074E+00,1.5613223E+00,6.7640608E-01
-1.3305646E+00,1.5630195E+00,-1.1553925E+00,-6.2050783E-01,7.1944002E-01,2.3610911E-01,-1.1242962E-01,-5.7900496E-01,1.1540587E+00
-9.4354645E-01,-3.2842432E-01,-4.9738862E-01,1.2125877E+00,-3.6162892E-01,4.5425911E-01,-1.5073736E+00,1.3176869E+00,1.0998737E+00
5.7456246E-01,-4.9175148E-02,1.6745193E-01,4.4937869E-01,1.0844953E+00,6.6266276E-01,-6.2428999E-01,1.2772606E+00,8.4161362E-01
-5.846164E-01,-2.4784261E-01,-5.0238396E-01,3.1891774E-01,-4.0801397E-01,4.2701487E-01,4.7765897E-01,4.1642232E-01,6.7155348E-01
1.2539091E+00,2.6107367E-01,1.0339208E+00,4.9335897E-01,6.059988E-01,1.4413325E+00,1.245059E+00,-6.5848261E-01,3.0477095E-01
6.4629093E-01,-9.3970627E-01,9.5777729E-01,1.2211559E+00,-2.1527442E-02,-3.4625379E-01,-4.4184474E-01,7.1369374E-01,6.6106472E-01
-1.4158084E+00,-8.5704436E-01,-1.5785318E-01,-5.7408147E-02,-5.2855475E-01,-1.2578351E+00,6.4048347E-01,4.4987941E-01,1.0976437E+00
-1.0696559E+00,-1.4230692E-01,-1.5341982E+00,-3.8977445E-01,1.0042839E+00,-6.581778E-01,1.5092007E+00,-6.9027897E-01,1.0776854E+00
-1.5131488E+00,-1.0004334E+00,9.237315E-01,-7.1850572E-01,-7.7814108E-01,-4.465138E-01,-8.3200854E-02,3.8308565E-01,7.9751522E-01
-2.9897022E-01,-4.8012553E-01,-5.955136E-01,3.5649403E-01,2.3316008E-01,7.0748913E-01,-3.4801824E-01,1.397239E+00,1.0795198E+00
-1.3857797E+00,1.2817093E+00,3.1712907E-01,5.7791662E-01,1.1553576E+00,-1.5832177E-01,5.0290034E-01,-9.4863969E-03,7.1686683E-01
9.691447E-01,-2.1306204E-01,-1.2944666E+00,-7.5985075E-01,-8.9607721E-02,1.500861E-02,1.3617556E+00,7.8335284E-01,8.6713013E-01
-7.4296351E-01,4.8193159E-01,-5.7113709E-01,-2.3747794E-01,-1.2140865E+00,9.2229289E-01,5.2359156E-01,-6.0370797E-01,6.3932965E-01
8.4305398E-01,7.9836052E-01,-1.5355239E+00,-1.4690202E+00,-5.0751897E-01,3.5840709E-01,4.0239176E-01,8.244977E-01,6.706109E-01
6.2529067E-01,3.0308265E-01,6.340734E-01,-4.6159601E-02,-4.4722692E-01,1.3148784E+00,-8.5068973E-01,-2.3229577E-01,5.7841624E-01
6.3282866E-01,1.3884422E+00,5.8933549E-01,1.6896807E-01,1.2883798E+00,1.1981273E+00,-1.5405317E-01,8.0469795E-01,8.9571577E-01
-1.4814282E+00,-2.0281776E-01,-4.8000572E-01,-1.5340093E-01,-1.1981034E+00,-6.840206E-01,-4.9930486E-01,2.1164146E-03,8.7439304E-01
-1.241589E+00,-1.3002773E-01,1.5381356E-01,1.0381243E+00,1.0844242E+00,-1.2466993E+00,-6.2274125E-01,1.0130603E+00,7.9551682E-01
-9.2828562E-01,1.1724423E+00,-3.8632425E-01,-6.5005475E-01,1.5384901E+00,1.1482742E+00,1.3745446E+00,-9.279004E-01,6.147861E-01
-5.473258E-01,1.1682434E+00,7.2034006E-01,9.8905651E-01,-1.0456322E+00,2.4046185E-01,-1.3014877E+00,-3.5606977E-01,7.2912889E-01
-3.2148909E-01,-2.8740348E-01,-9.4269589E-01,9.0600874E-01,1.2835602E-01,1.3540821E+00,8.060303E-01,2.6932762E-01,6.0453316E-01
2.7222359E-01,1.3791493E+00,-8.3811955E-01,-1.0680191E-02,-9.9449149E-01,3.613382E-01,4.0364657E-01,-4.4573399E-01,5.1738615E-01
1.1029064E+00,6.9229234E-01,6.2616697E-01,-4.3118395E-01,-1.1456388E+00,3.1251217E-01,1.3893818E+00,1.2473843E+00,4.7974888E-01
1.15083E+00,-1.1018662E+00,-3.471175E-01,7.4565258E-01,6.9427123E-02,-3.508758E-01,-1.175207E-01,9.3968843E-01,1.0596886E+00
-7.865325E-01,6.2351378E-01,-6.6217222E-02,3.6990062E-01,1.3307832E+00,-4.0012764E-01,8.9145151E-01,5.5725185E-01,9.645076E-01
5.7014312E-01,-9.5692191E-01,-7.8904874E-01,-2.9215657E-01,1.4744551E+00,1.2045982E+00,3.7018051E-01,6.4417374E-01,1.0035037E+00
5.3779343E-01,-1.1738138E+00,-8.7951722E-01,3.3911723E-02,2.8392107E-01,1.2587977E+00,1.2703107E+00,6.9980332E-01,4.3542756E-01
3.3207651E-01,9.1347052E-01,-8.5243017E-01,1.3260639E+00,-2.1788778E-01,1.1282901E+00,-1.5092282E-01,-5.2850963E-01,6.119126E-01
-1.4003025E+00,-2.6426708E-01,-1.1313842E+00,6.9752751E-01,1.0570618E+00,5.1898773E-01,-1.2945029E+00,-1.3788654E+00,1.2569511E+00
-1.2129506E+00,6.7526701E-01,8.8658917E-01,-1.0789933E+00,3.3132026E-01,1.5655468E+00,-1.1814913E+00,9.3764243E-01,7.9382667E-01
-2.6572812E-01,-1.3615481E+00,3.3023572E-01,-1.3671389E+00,-1.5441214E+00,1.3072141E+00,6.8227447E-01,7.2756429E-01,9.7057124E-01
1.2522895E+00,-1.7880851E-01,-9.2243208E-01,1.0586437E-01,6.4913954E-01,1.1897164E+00,1.7377299E-01,1.0944717E+00,1.0505653E+00
-1.4405937E+00,1.2695876E+00,4.4370738E-01,1.1209578E+00,-6.6303323E-01,-6.7355643E-01,-1.0784571E+00,7.6167735E-01,9.2896577E-01
1.9640241E-01,2.6090587E-01,-7.5109388E-01,-1.9334021E-01,-3.7033293E-01,-1.304515E+00,1.361277E+00,-4.7888891E-01,7.9202232E-01
-8.7864666E-01,-6.1844493E-01,-7.1560017E-01,-1.062072E+00,-6.9051432E-01,1.9180847E-01,-1.2374138E+00,7.454391E-02,8.5558129E-01
1.2126621E+00,1.3261598E+00,-1.0754363E+00,2.8460437E-01,-4.3096993E-01,4.5086585E-01,1.3030152E-01,-6.3596992E-01,6.6539653E-01
-1.4405747E+00,-8.3249292E-01,-1.2748679E+00,-1.2998915E+00,1.2011029E+00,1.8082706E-01,2.8764367E-01,-1.0482399E+00,1.3683618E+00
5.1571721E-01,9.4520978E-01,-1.0432794E+00,-6.4155764E-01,-9.3765544E-01,1.240288E+00,-4.8395578E-01,2.8397773E-01,4.6353604E-01
4.9407739E-03,-8.9325074E-01,-1.1679631E+00,-7.131877E-01,-9.4616966E-01,1.0539556E+00,-2.6147656E-01,7.3440155E-01,7.7549489E-01
1.3581787E+00,8.061157E-01,-1.2843703E+00,-1.3697014E+00,4.6855108E-01,1.5321098E+00,4.5158361E-01,-2.3076319E-01,6.8042396E-01
